id	time	property	value1	value2
Part.140	1854.0629999999999	place	enter	M5_1
Part.147	1862.1599	place	exit	M4_1
Part.147	1862.1599	place	enter	B4_1
Part.148	1862.1599	place	enter	M4_1
Part.148	1862.1599	place	exit	B2_1
Component.148	1862.1599	place	exit	M2_1
Component.160	1862.1599	place	enter	M2_1
Part.152	1862.1599	place	exit	B1_1
Part.152	1862.1599	place	enter	B2_1
Part.157	1862.1599	place	exit	M1_1
Part.157	1862.1599	place	enter	B1_1
Part.158	1862.1599	place	enter	M1_1
Part.125	1867.0629999999999	place	exit	M5_1
Part.141	1867.0629999999999	place	exit	B4_1
Part.141	1867.0629999999999	place	enter	M5_1
Part.148	1872.1599	place	exit	M4_1
Part.148	1872.1599	place	enter	B4_1
Part.149	1872.1599	place	enter	M4_1
Part.149	1872.1599	place	exit	B2_1
Component.149	1872.1599	place	exit	M2_1
Component.161	1872.1599	place	enter	M2_1
Part.153	1872.1599	place	exit	B1_1
Part.153	1872.1599	place	enter	B2_1
Part.158	1872.1599	place	exit	M1_1
Part.158	1872.1599	place	enter	B1_1
Part.159	1872.1599	place	enter	M1_1
Part.126	1880.0629999999999	place	exit	M5_1
Part.142	1884.4217	place	exit	B4_1
Part.142	1884.4217	place	enter	M5_1
Part.149	1884.4217	place	exit	M4_1
Part.149	1884.4217	place	enter	B4_1
Part.150	1884.4217	place	enter	M4_1
Part.150	1884.4217	place	exit	B2_1
Component.150	1884.4217	place	exit	M2_1
Component.162	1884.4217	place	enter	M2_1
Part.154	1884.4217	place	exit	B1_1
Part.154	1884.4217	place	enter	B2_1
Part.159	1884.4217	place	exit	M1_1
Part.159	1884.4217	place	enter	B1_1
Part.160	1884.4217	place	enter	M1_1
Part.127	1893.0629999999999	place	exit	M5_1
Part.143	1896.4217	place	exit	B4_1
Part.143	1896.4217	place	enter	M5_1
Part.150	1896.4217	place	exit	M4_1
Part.150	1896.4217	place	enter	B4_1
Part.151	1896.4217	place	enter	M4_1
Part.151	1896.4217	place	exit	B2_1
Component.151	1896.4217	place	exit	M2_1
Component.163	1896.4217	place	enter	M2_1
Part.155	1896.4217	place	exit	B1_1
Part.155	1896.4217	place	enter	B2_1
Part.160	1896.4217	place	exit	M1_1
Part.160	1896.4217	place	enter	B1_1
Part.161	1896.4217	place	enter	M1_1
Part.128	1906.0629999999999	place	exit	M5_1
Part.144	1908.4217	place	exit	B4_1
Part.144	1908.4217	place	enter	M5_1
Part.151	1908.4217	place	exit	M4_1
Part.151	1908.4217	place	enter	B4_1
Part.152	1908.4217	place	enter	M4_1
Part.152	1908.4217	place	exit	B2_1
Component.152	1908.4217	place	exit	M2_1
Component.164	1908.4217	place	enter	M2_1
Part.156	1908.4217	place	exit	B1_1
Part.156	1908.4217	place	enter	B2_1
Part.161	1908.4217	place	exit	M1_1
Part.161	1908.4217	place	enter	B1_1
Part.162	1908.4217	place	enter	M1_1
Part.129	1919.0629999999999	place	exit	M5_1
Part.130	1932.0629999999999	place	exit	M5_1
Part.145	1932.4379999999999	place	exit	B4_1
Part.145	1932.4379999999999	place	enter	M5_1
Part.152	1932.4379999999999	place	exit	M4_1
Part.152	1932.4379999999999	place	enter	B4_1
Part.153	1932.4379999999999	place	enter	M4_1
Part.153	1932.4379999999999	place	exit	B2_1
Component.153	1932.4379999999999	place	exit	M2_1
Component.165	1932.4379999999999	place	enter	M2_1
Part.157	1932.4379999999999	place	exit	B1_1
Part.157	1932.4379999999999	place	enter	B2_1
Part.162	1932.4379999999999	place	exit	M1_1
Part.162	1932.4379999999999	place	enter	B1_1
Part.163	1932.4379999999999	place	enter	M1_1
Part.146	1944.4379999999999	place	exit	B4_1
Part.146	1944.4379999999999	place	enter	M5_1
Part.153	1944.4379999999999	place	exit	M4_1
Part.153	1944.4379999999999	place	enter	B4_1
Part.154	1944.4379999999999	place	enter	M4_1
Part.154	1944.4379999999999	place	exit	B2_1
Component.154	1944.4379999999999	place	exit	M2_1
Component.166	1944.4379999999999	place	enter	M2_1
Part.158	1944.4379999999999	place	exit	B1_1
Part.158	1944.4379999999999	place	enter	B2_1
Part.163	1944.4379999999999	place	exit	M1_1
Part.163	1944.4379999999999	place	enter	B1_1
Part.164	1944.4379999999999	place	enter	M1_1
Part.131	1945.0629999999999	place	exit	M5_1
Part.147	1956.4379999999999	place	exit	B4_1
Part.147	1956.4379999999999	place	enter	M5_1
Part.154	1956.4379999999999	place	exit	M4_1
Part.154	1956.4379999999999	place	enter	B4_1
Part.155	1956.4379999999999	place	enter	M4_1
Part.155	1956.4379999999999	place	exit	B2_1
Component.155	1956.4379999999999	place	exit	M2_1
Component.167	1956.4379999999999	place	enter	M2_1
Part.159	1956.4379999999999	place	exit	B1_1
Part.159	1956.4379999999999	place	enter	B2_1
Part.164	1956.4379999999999	place	exit	M1_1
Part.164	1956.4379999999999	place	enter	B1_1
Part.165	1956.4379999999999	place	enter	M1_1
Part.132	1958.0629999999999	place	exit	M5_1
Part.133	1971.0629999999999	place	exit	M5_1
Part.148	1978.2951	place	exit	B4_1
Part.148	1978.2951	place	enter	M5_1
Part.155	1978.2951	place	exit	M4_1
Part.155	1978.2951	place	enter	B4_1
Part.156	1978.2951	place	enter	M4_1
Part.156	1978.2951	place	exit	B2_1
Component.156	1978.2951	place	exit	M2_1
Component.168	1978.2951	place	enter	M2_1
Part.160	1978.2951	place	exit	B1_1
Part.160	1978.2951	place	enter	B2_1
Part.165	1978.2951	place	exit	M1_1
Part.165	1978.2951	place	enter	B1_1
Part.166	1978.2951	place	enter	M1_1
Part.134	1984.0629999999999	place	exit	M5_1
Part.149	1990.2951	place	exit	B4_1
Part.149	1990.2951	place	enter	M5_1
Part.156	1993.9811	place	exit	M4_1
Part.156	1993.9811	place	enter	B4_1
Part.157	1993.9811	place	enter	M4_1
Part.157	1993.9811	place	exit	B2_1
Component.157	1993.9811	place	exit	M2_1
Component.169	1993.9811	place	enter	M2_1
Part.161	1993.9811	place	exit	B1_1
Part.161	1993.9811	place	enter	B2_1
Part.166	1993.9811	place	exit	M1_1
Part.166	1993.9811	place	enter	B1_1
Part.167	1993.9811	place	enter	M1_1
Part.135	1997.0629999999999	place	exit	M5_1
Part.150	2002.2951	place	exit	B4_1
Part.150	2002.2951	place	enter	M5_1
Part.157	2003.9811	place	exit	M4_1
Part.157	2003.9811	place	enter	B4_1
Part.158	2003.9811	place	enter	M4_1
Part.158	2003.9811	place	exit	B2_1
Component.158	2003.9811	place	exit	M2_1
Component.170	2003.9811	place	enter	M2_1
Part.162	2003.9811	place	exit	B1_1
Part.162	2003.9811	place	enter	B2_1
Part.167	2003.9811	place	exit	M1_1
Part.167	2003.9811	place	enter	B1_1
Part.168	2003.9811	place	enter	M1_1
Part.136	2010.0629999999999	place	exit	M5_1
Part.151	2014.2951	place	exit	B4_1
Part.151	2014.2951	place	enter	M5_1
Part.158	2014.2951	place	exit	M4_1
Part.158	2014.2951	place	enter	B4_1
Part.159	2014.2951	place	enter	M4_1
Part.159	2014.2951	place	exit	B2_1
Component.159	2014.2951	place	exit	M2_1
Component.171	2014.2951	place	enter	M2_1
Part.163	2014.2951	place	exit	B1_1
Part.163	2014.2951	place	enter	B2_1
Part.168	2014.2951	place	exit	M1_1
Part.168	2014.2951	place	enter	B1_1
Part.169	2014.2951	place	enter	M1_1
Part.137	2023.0629999999999	place	exit	M5_1
Part.152	2033.3108	place	exit	B4_1
Part.152	2033.3108	place	enter	M5_1
Part.159	2033.3108	place	exit	M4_1
Part.159	2033.3108	place	enter	B4_1
Part.160	2033.3108	place	enter	M4_1
Part.160	2033.3108	place	exit	B2_1
Component.160	2033.3108	place	exit	M2_1
Component.172	2033.3108	place	enter	M2_1
Part.164	2033.3108	place	exit	B1_1
Part.164	2033.3108	place	enter	B2_1
Part.169	2033.3108	place	exit	M1_1
Part.169	2033.3108	place	enter	B1_1
Part.170	2033.3108	place	enter	M1_1
Part.138	2036.0629999999999	place	exit	M5_1
Part.153	2045.3108	place	exit	B4_1
Part.153	2045.3108	place	enter	M5_1
Part.160	2045.3108	place	exit	M4_1
Part.160	2045.3108	place	enter	B4_1
Part.161	2045.3108	place	enter	M4_1
Part.161	2045.3108	place	exit	B2_1
Component.161	2045.3108	place	exit	M2_1
Component.173	2045.3108	place	enter	M2_1
Part.165	2045.3108	place	exit	B1_1
Part.165	2045.3108	place	enter	B2_1
Part.170	2045.3108	place	exit	M1_1
Part.170	2045.3108	place	enter	B1_1
Part.171	2045.3108	place	enter	M1_1
Part.139	2049.063	place	exit	M5_1
Part.154	2057.3108	place	exit	B4_1
Part.154	2057.3108	place	enter	M5_1
Part.161	2057.3108	place	exit	M4_1
Part.161	2057.3108	place	enter	B4_1
Part.162	2057.3108	place	enter	M4_1
Part.162	2057.3108	place	exit	B2_1
Component.162	2057.3108	place	exit	M2_1
Component.174	2057.3108	place	enter	M2_1
Part.166	2057.3108	place	exit	B1_1
Part.166	2057.3108	place	enter	B2_1
Part.171	2057.3108	place	exit	M1_1
Part.171	2057.3108	place	enter	B1_1
Part.172	2057.3108	place	enter	M1_1
Part.140	2062.063	place	exit	M5_1
Part.155	2069.3108	place	exit	B4_1
Part.155	2069.3108	place	enter	M5_1
Part.162	2069.3108	place	exit	M4_1
Part.162	2069.3108	place	enter	B4_1
Part.163	2069.3108	place	enter	M4_1
Part.163	2069.3108	place	exit	B2_1
Component.163	2069.3108	place	exit	M2_1
Component.175	2069.3108	place	enter	M2_1
Part.167	2069.3108	place	exit	B1_1
Part.167	2069.3108	place	enter	B2_1
Part.172	2069.3108	place	exit	M1_1
Part.172	2069.3108	place	enter	B1_1
Part.173	2069.3108	place	enter	M1_1
Part.141	2075.063	place	exit	M5_1
Part.156	2081.3108	place	exit	B4_1
Part.156	2081.3108	place	enter	M5_1
Part.163	2081.3108	place	exit	M4_1
Part.163	2081.3108	place	enter	B4_1
Part.164	2081.3108	place	enter	M4_1
Part.164	2081.3108	place	exit	B2_1
Component.164	2081.3108	place	exit	M2_1
Component.176	2081.3108	place	enter	M2_1
Part.168	2081.3108	place	exit	B1_1
Part.168	2081.3108	place	enter	B2_1
Part.173	2081.3108	place	exit	M1_1
Part.173	2081.3108	place	enter	B1_1
Part.174	2081.3108	place	enter	M1_1
Part.142	2088.063	place	exit	M5_1
Part.157	2093.3108	place	exit	B4_1
Part.157	2093.3108	place	enter	M5_1
Part.164	2093.3108	place	exit	M4_1
Part.164	2093.3108	place	enter	B4_1
Part.165	2093.3108	place	enter	M4_1
Part.165	2093.3108	place	exit	B2_1
Component.165	2093.3108	place	exit	M2_1
Component.177	2093.3108	place	enter	M2_1
Part.169	2093.3108	place	exit	B1_1
Part.169	2093.3108	place	enter	B2_1
Part.174	2093.3108	place	exit	M1_1
Part.174	2093.3108	place	enter	B1_1
Part.175	2093.3108	place	enter	M1_1
Part.143	2101.063	place	exit	M5_1
Part.158	2105.3108	place	exit	B4_1
Part.158	2105.3108	place	enter	M5_1
Part.165	2105.3108	place	exit	M4_1
Part.165	2105.3108	place	enter	B4_1
Part.166	2105.3108	place	enter	M4_1
Part.166	2105.3108	place	exit	B2_1
Component.166	2105.3108	place	exit	M2_1
Component.178	2105.3108	place	enter	M2_1
Part.170	2105.3108	place	exit	B1_1
Part.170	2105.3108	place	enter	B2_1
Part.175	2105.3108	place	exit	M1_1
Part.175	2105.3108	place	enter	B1_1
Part.176	2105.3108	place	enter	M1_1
Part.144	2114.063	place	exit	M5_1
Part.159	2117.3108	place	exit	B4_1
Part.159	2117.3108	place	enter	M5_1
Part.166	2117.3108	place	exit	M4_1
Part.166	2117.3108	place	enter	B4_1
Part.167	2117.3108	place	enter	M4_1
Part.167	2117.3108	place	exit	B2_1
Component.167	2117.3108	place	exit	M2_1
Component.179	2117.3108	place	enter	M2_1
Part.171	2117.3108	place	exit	B1_1
Part.171	2117.3108	place	enter	B2_1
Part.176	2117.3108	place	exit	M1_1
Part.176	2117.3108	place	enter	B1_1
Part.177	2117.3108	place	enter	M1_1
Part.145	2127.063	place	exit	M5_1
Part.160	2129.3108	place	exit	B4_1
Part.160	2129.3108	place	enter	M5_1
Part.167	2129.3108	place	exit	M4_1
Part.167	2129.3108	place	enter	B4_1
Part.168	2129.3108	place	enter	M4_1
Part.168	2129.3108	place	exit	B2_1
Component.168	2129.3108	place	exit	M2_1
Component.180	2129.3108	place	enter	M2_1
Part.172	2129.3108	place	exit	B1_1
Part.172	2129.3108	place	enter	B2_1
Part.177	2129.3108	place	exit	M1_1
Part.177	2129.3108	place	enter	B1_1
Part.178	2129.3108	place	enter	M1_1
Part.146	2140.063	place	exit	M5_1
Part.161	2141.3108	place	exit	B4_1
Part.161	2141.3108	place	enter	M5_1
Part.168	2141.3108	place	exit	M4_1
Part.168	2141.3108	place	enter	B4_1
Part.169	2141.3108	place	enter	M4_1
Part.169	2141.3108	place	exit	B2_1
Component.169	2141.3108	place	exit	M2_1
Component.181	2141.3108	place	enter	M2_1
Part.173	2141.3108	place	exit	B1_1
Part.173	2141.3108	place	enter	B2_1
Part.178	2141.3108	place	exit	M1_1
Part.178	2141.3108	place	enter	B1_1
Part.179	2141.3108	place	enter	M1_1
Part.147	2153.063	place	exit	M5_1
Part.162	2153.3108	place	exit	B4_1
Part.162	2153.3108	place	enter	M5_1
Part.169	2153.3108	place	exit	M4_1
Part.169	2153.3108	place	enter	B4_1
Part.170	2153.3108	place	enter	M4_1
Part.170	2153.3108	place	exit	B2_1
Component.170	2153.3108	place	exit	M2_1
Component.182	2153.3108	place	enter	M2_1
Part.174	2153.3108	place	exit	B1_1
Part.174	2153.3108	place	enter	B2_1
Part.179	2153.3108	place	exit	M1_1
Part.179	2153.3108	place	enter	B1_1
Part.180	2153.3108	place	enter	M1_1
Part.163	2165.3108	place	exit	B4_1
Part.163	2165.3108	place	enter	M5_1
Part.170	2165.3108	place	exit	M4_1
Part.170	2165.3108	place	enter	B4_1
Part.171	2165.3108	place	enter	M4_1
Part.171	2165.3108	place	exit	B2_1
Component.171	2165.3108	place	exit	M2_1
Component.183	2165.3108	place	enter	M2_1
Part.175	2165.3108	place	exit	B1_1
Part.175	2165.3108	place	enter	B2_1
Part.180	2165.3108	place	exit	M1_1
Part.180	2165.3108	place	enter	B1_1
Part.181	2165.3108	place	enter	M1_1
Part.148	2166.063	place	exit	M5_1
Part.149	2179.063	place	exit	M5_1
Part.164	2187.4385	place	exit	B4_1
Part.164	2187.4385	place	enter	M5_1
Part.171	2187.4385	place	exit	M4_1
Part.171	2187.4385	place	enter	B4_1
Part.172	2187.4385	place	enter	M4_1
Part.172	2187.4385	place	exit	B2_1
Component.172	2187.4385	place	exit	M2_1
Component.184	2187.4385	place	enter	M2_1
Part.176	2187.4385	place	exit	B1_1
Part.176	2187.4385	place	enter	B2_1
Part.181	2187.4385	place	exit	M1_1
Part.181	2187.4385	place	enter	B1_1
Part.182	2187.4385	place	enter	M1_1
Part.165	2221.1699	place	exit	B4_1
Part.165	2221.1699	place	enter	M5_1
Part.172	2221.1699	place	exit	M4_1
Part.172	2221.1699	place	enter	B4_1
Part.173	2221.1699	place	enter	M4_1
Part.173	2221.1699	place	exit	B2_1
Component.173	2221.1699	place	exit	M2_1
Component.185	2221.1699	place	enter	M2_1
Part.177	2221.1699	place	exit	B1_1
Part.177	2221.1699	place	enter	B2_1
Part.182	2221.1699	place	exit	M1_1
Part.182	2221.1699	place	enter	B1_1
Part.183	2221.1699	place	enter	M1_1
Part.150	2236.9351	place	exit	M5_1
Part.166	2236.9351	place	exit	B4_1
Part.166	2236.9351	place	enter	M5_1
Part.173	2236.9351	place	exit	M4_1
Part.173	2236.9351	place	enter	B4_1
Part.174	2236.9351	place	enter	M4_1
Part.174	2236.9351	place	exit	B2_1
Component.174	2236.9351	place	exit	M2_1
Component.186	2236.9351	place	enter	M2_1
Part.178	2236.9351	place	exit	B1_1
Part.178	2236.9351	place	enter	B2_1
Part.183	2236.9351	place	exit	M1_1
Part.183	2236.9351	place	enter	B1_1
Part.184	2236.9351	place	enter	M1_1
Part.151	2249.9351	place	exit	M5_1
Part.167	2249.9351	place	exit	B4_1
Part.167	2249.9351	place	enter	M5_1
Part.174	2249.9351	place	exit	M4_1
Part.174	2249.9351	place	enter	B4_1
Part.175	2249.9351	place	enter	M4_1
Part.175	2249.9351	place	exit	B2_1
Component.175	2249.9351	place	exit	M2_1
Component.187	2249.9351	place	enter	M2_1
Part.179	2249.9351	place	exit	B1_1
Part.179	2249.9351	place	enter	B2_1
Part.184	2249.9351	place	exit	M1_1
Part.184	2249.9351	place	enter	B1_1
Part.185	2249.9351	place	enter	M1_1
Part.152	2262.9351	place	exit	M5_1
Part.168	2262.9351	place	exit	B4_1
Part.168	2262.9351	place	enter	M5_1
Part.175	2262.9351	place	exit	M4_1
Part.175	2262.9351	place	enter	B4_1
Part.176	2262.9351	place	enter	M4_1
Part.176	2262.9351	place	exit	B2_1
Component.176	2262.9351	place	exit	M2_1
Component.188	2262.9351	place	enter	M2_1
Part.180	2262.9351	place	exit	B1_1
Part.180	2262.9351	place	enter	B2_1
Part.185	2262.9351	place	exit	M1_1
Part.185	2262.9351	place	enter	B1_1
Part.186	2262.9351	place	enter	M1_1
Part.153	2275.9351	place	exit	M5_1
Part.169	2275.9351	place	exit	B4_1
Part.169	2275.9351	place	enter	M5_1
Part.176	2275.9351	place	exit	M4_1
Part.176	2275.9351	place	enter	B4_1
Part.177	2275.9351	place	enter	M4_1
Part.177	2275.9351	place	exit	B2_1
Component.177	2275.9351	place	exit	M2_1
Component.189	2275.9351	place	enter	M2_1
Part.181	2275.9351	place	exit	B1_1
Part.181	2275.9351	place	enter	B2_1
Part.186	2275.9351	place	exit	M1_1
Part.186	2275.9351	place	enter	B1_1
Part.187	2275.9351	place	enter	M1_1
Part.154	2288.9351	place	exit	M5_1
Part.170	2295.9388	place	exit	B4_1
Part.170	2295.9388	place	enter	M5_1
Part.177	2295.9388	place	exit	M4_1
Part.177	2295.9388	place	enter	B4_1
Part.178	2295.9388	place	enter	M4_1
Part.178	2295.9388	place	exit	B2_1
Component.178	2295.9388	place	exit	M2_1
Component.190	2295.9388	place	enter	M2_1
Part.182	2295.9388	place	exit	B1_1
Part.182	2295.9388	place	enter	B2_1
Part.187	2295.9388	place	exit	M1_1
Part.187	2295.9388	place	enter	B1_1
Part.188	2295.9388	place	enter	M1_1
Part.155	2301.9351	place	exit	M5_1
Part.171	2314.2181	place	exit	B4_1
Part.171	2314.2181	place	enter	M5_1
Part.178	2314.2181	place	exit	M4_1
Part.178	2314.2181	place	enter	B4_1
Part.179	2314.2181	place	enter	M4_1
Part.179	2314.2181	place	exit	B2_1
Component.179	2314.2181	place	exit	M2_1
Component.191	2314.2181	place	enter	M2_1
Part.183	2314.2181	place	exit	B1_1
Part.183	2314.2181	place	enter	B2_1
Part.188	2314.2181	place	exit	M1_1
Part.188	2314.2181	place	enter	B1_1
Part.189	2314.2181	place	enter	M1_1
Part.156	2314.9351	place	exit	M5_1
Part.172	2326.2181	place	exit	B4_1
Part.172	2326.2181	place	enter	M5_1
Part.179	2326.2181	place	exit	M4_1
Part.179	2326.2181	place	enter	B4_1
Part.180	2326.2181	place	enter	M4_1
Part.180	2326.2181	place	exit	B2_1
Component.180	2326.2181	place	exit	M2_1
Component.192	2326.2181	place	enter	M2_1
Part.184	2326.2181	place	exit	B1_1
Part.184	2326.2181	place	enter	B2_1
Part.189	2326.2181	place	exit	M1_1
Part.189	2326.2181	place	enter	B1_1
Part.190	2326.2181	place	enter	M1_1
Part.157	2327.9351	place	exit	M5_1
Part.173	2338.2181	place	exit	B4_1
Part.173	2338.2181	place	enter	M5_1
Part.180	2338.2181	place	exit	M4_1
Part.180	2338.2181	place	enter	B4_1
Part.181	2338.2181	place	enter	M4_1
Part.181	2338.2181	place	exit	B2_1
Component.181	2338.2181	place	exit	M2_1
Component.193	2338.2181	place	enter	M2_1
Part.185	2338.2181	place	exit	B1_1
Part.185	2338.2181	place	enter	B2_1
Part.190	2338.2181	place	exit	M1_1
Part.190	2338.2181	place	enter	B1_1
Part.191	2338.2181	place	enter	M1_1
Part.158	2340.9351	place	exit	M5_1
Part.174	2350.2181	place	exit	B4_1
Part.174	2350.2181	place	enter	M5_1
Part.181	2350.2181	place	exit	M4_1
Part.181	2350.2181	place	enter	B4_1
Part.182	2350.2181	place	enter	M4_1
Part.182	2350.2181	place	exit	B2_1
Component.182	2350.2181	place	exit	M2_1
Component.194	2350.2181	place	enter	M2_1
Part.186	2350.2181	place	exit	B1_1
Part.186	2350.2181	place	enter	B2_1
Part.191	2350.2181	place	exit	M1_1
Part.191	2350.2181	place	enter	B1_1
Part.192	2350.2181	place	enter	M1_1
Part.159	2353.9351	place	exit	M5_1
Part.175	2362.2181	place	exit	B4_1
Part.175	2362.2181	place	enter	M5_1
Part.182	2362.2181	place	exit	M4_1
Part.182	2362.2181	place	enter	B4_1
Part.183	2362.2181	place	enter	M4_1
Part.183	2362.2181	place	exit	B2_1
Component.183	2362.2181	place	exit	M2_1
Component.195	2362.2181	place	enter	M2_1
Part.187	2362.2181	place	exit	B1_1
Part.187	2362.2181	place	enter	B2_1
Part.192	2362.2181	place	exit	M1_1
Part.192	2362.2181	place	enter	B1_1
Part.193	2362.2181	place	enter	M1_1
Part.160	2366.9351	place	exit	M5_1
Part.176	2374.2181	place	exit	B4_1
Part.176	2374.2181	place	enter	M5_1
Part.183	2374.2181	place	exit	M4_1
Part.183	2374.2181	place	enter	B4_1
Part.184	2374.2181	place	enter	M4_1
Part.184	2374.2181	place	exit	B2_1
Component.184	2374.2181	place	exit	M2_1
Component.196	2374.2181	place	enter	M2_1
Part.188	2374.2181	place	exit	B1_1
Part.188	2374.2181	place	enter	B2_1
Part.193	2374.2181	place	exit	M1_1
Part.193	2374.2181	place	enter	B1_1
Part.194	2374.2181	place	enter	M1_1
Part.161	2379.9351	place	exit	M5_1
Part.177	2386.2181	place	exit	B4_1
Part.177	2386.2181	place	enter	M5_1
Part.184	2386.2181	place	exit	M4_1
Part.184	2386.2181	place	enter	B4_1
Part.185	2386.2181	place	enter	M4_1
Part.185	2386.2181	place	exit	B2_1
Component.185	2386.2181	place	exit	M2_1
Component.197	2386.2181	place	enter	M2_1
Part.189	2386.2181	place	exit	B1_1
Part.189	2386.2181	place	enter	B2_1
Part.194	2386.2181	place	exit	M1_1
Part.194	2386.2181	place	enter	B1_1
Part.195	2386.2181	place	enter	M1_1
Part.162	2392.9351	place	exit	M5_1
Part.178	2398.2181	place	exit	B4_1
Part.178	2398.2181	place	enter	M5_1
Part.185	2398.2181	place	exit	M4_1
Part.185	2398.2181	place	enter	B4_1
Part.186	2398.2181	place	enter	M4_1
Part.186	2398.2181	place	exit	B2_1
Component.186	2398.2181	place	exit	M2_1
Component.198	2398.2181	place	enter	M2_1
Part.190	2398.2181	place	exit	B1_1
Part.190	2398.2181	place	enter	B2_1
Part.195	2398.2181	place	exit	M1_1
Part.195	2398.2181	place	enter	B1_1
Part.196	2398.2181	place	enter	M1_1
Part.163	2405.9351	place	exit	M5_1
Part.179	2410.2181	place	exit	B4_1
Part.179	2410.2181	place	enter	M5_1
Part.186	2410.2181	place	exit	M4_1
Part.186	2410.2181	place	enter	B4_1
Part.187	2410.2181	place	enter	M4_1
Part.187	2410.2181	place	exit	B2_1
Component.187	2410.2181	place	exit	M2_1
Component.199	2410.2181	place	enter	M2_1
Part.191	2410.2181	place	exit	B1_1
Part.191	2410.2181	place	enter	B2_1
Part.196	2410.2181	place	exit	M1_1
Part.196	2410.2181	place	enter	B1_1
Part.197	2410.2181	place	enter	M1_1
Part.164	2430.4856	place	exit	M5_1
Part.180	2430.4856	place	exit	B4_1
Part.180	2430.4856	place	enter	M5_1
Part.187	2430.4856	place	exit	M4_1
Part.187	2430.4856	place	enter	B4_1
Part.188	2430.4856	place	enter	M4_1
Part.188	2430.4856	place	exit	B2_1
Component.188	2430.4856	place	exit	M2_1
Component.200	2430.4856	place	enter	M2_1
Part.192	2430.4856	place	exit	B1_1
Part.192	2430.4856	place	enter	B2_1
Part.197	2430.4856	place	exit	M1_1
Part.197	2430.4856	place	enter	B1_1
Part.198	2430.4856	place	enter	M1_1
Part.165	2443.4856	place	exit	M5_1
Part.181	2443.4856	place	exit	B4_1
Part.181	2443.4856	place	enter	M5_1
Part.188	2443.4856	place	exit	M4_1
Part.188	2443.4856	place	enter	B4_1
Part.189	2443.4856	place	enter	M4_1
Part.189	2443.4856	place	exit	B2_1
Component.189	2443.4856	place	exit	M2_1
Part.193	2443.4856	place	exit	B1_1
Part.193	2443.4856	place	enter	B2_1
Part.198	2443.4856	place	exit	M1_1
Part.198	2443.4856	place	enter	B1_1
Part.199	2443.4856	place	enter	M1_1
Part.166	2456.4856	place	exit	M5_1
Part.182	2457.8962	place	exit	B4_1
Part.182	2457.8962	place	enter	M5_1
Part.189	2457.8962	place	exit	M4_1
Part.189	2457.8962	place	enter	B4_1
Part.190	2457.8962	place	enter	M4_1
Part.190	2457.8962	place	exit	B2_1
Component.190	2457.8962	place	exit	M2_1
Part.194	2457.8962	place	exit	B1_1
Part.194	2457.8962	place	enter	B2_1
Part.199	2457.8962	place	exit	M1_1
Part.199	2457.8962	place	enter	B1_1
Part.200	2457.8962	place	enter	M1_1
Part.167	2469.4856	place	exit	M5_1
Part.183	2469.8962	place	exit	B4_1
Part.183	2469.8962	place	enter	M5_1
Part.190	2469.8962	place	exit	M4_1
Part.190	2469.8962	place	enter	B4_1
Part.191	2469.8962	place	enter	M4_1
Part.191	2469.8962	place	exit	B2_1
Component.191	2469.8962	place	exit	M2_1
Part.195	2469.8962	place	exit	B1_1
Part.195	2469.8962	place	enter	B2_1
Part.200	2469.8962	place	exit	M1_1
Part.200	2469.8962	place	enter	B1_1
Part.168	2482.4856	place	exit	M5_1
Part.184	2489.3213	place	exit	B4_1
Part.184	2489.3213	place	enter	M5_1
Part.191	2489.3213	place	exit	M4_1
Part.191	2489.3213	place	enter	B4_1
Part.192	2489.3213	place	enter	M4_1
Part.192	2489.3213	place	exit	B2_1
Component.192	2489.3213	place	exit	M2_1
Part.196	2489.3213	place	exit	B1_1
Part.196	2489.3213	place	enter	B2_1
Part.169	2509.3803	place	exit	M5_1
Part.185	2509.3803	place	exit	B4_1
Part.185	2509.3803	place	enter	M5_1
Part.192	2511.7829	place	exit	M4_1
Part.192	2511.7829	place	enter	B4_1
Part.193	2511.7829	place	enter	M4_1
Part.193	2511.7829	place	exit	B2_1
Component.193	2511.7829	place	exit	M2_1
Part.197	2511.7829	place	exit	B1_1
Part.197	2511.7829	place	enter	B2_1
Part.170	2522.3803	place	exit	M5_1
Part.186	2522.3803	place	exit	B4_1
Part.186	2522.3803	place	enter	M5_1
Part.193	2522.3803	place	exit	M4_1
Part.193	2522.3803	place	enter	B4_1
Part.194	2522.3803	place	enter	M4_1
Part.194	2522.3803	place	exit	B2_1
Component.194	2522.3803	place	exit	M2_1
Part.198	2522.3803	place	exit	B1_1
Part.198	2522.3803	place	enter	B2_1
Part.171	2550.0997	place	exit	M5_1
Part.187	2551.9744	place	exit	B4_1
Part.187	2551.9744	place	enter	M5_1
Part.194	2551.9744	place	exit	M4_1
Part.194	2551.9744	place	enter	B4_1
Part.195	2551.9744	place	enter	M4_1
Part.195	2551.9744	place	exit	B2_1
Component.195	2551.9744	place	exit	M2_1
Part.199	2551.9744	place	exit	B1_1
Part.199	2551.9744	place	enter	B2_1
Part.172	2579.3844	place	exit	M5_1
Part.188	2579.3844	place	exit	B4_1
Part.188	2579.3844	place	enter	M5_1
Part.195	2579.3844	place	exit	M4_1
Part.195	2579.3844	place	enter	B4_1
Part.196	2579.3844	place	enter	M4_1
Part.196	2579.3844	place	exit	B2_1
Component.196	2579.3844	place	exit	M2_1
