id	time	property	value1	value2
Component.32	346.92	place	exit	B3
Part.32	346.92	place	exit	B2
Part.32	346.92	place	enter	M4
Part.31	346.92	place	enter	B4
Part.31	346.92	place	exit	M4
Component.42	346.92	place	enter	B3
Part.26	347.43	place	enter	B5
Part.26	347.43	place	exit	M5
Part.20	347.4309	place	exit	B5
Part.20	347.4309	place	enter	M6
Part.27	347.4309	place	exit	B4
Part.27	347.4309	place	enter	M5
Part.42	356.92	place	exit	M1
Part.42	356.92	place	enter	B1
Part.43	356.92	place	enter	M1
Part.33	356.92	place	enter	M4
Component.43	356.92	place	exit	M3
Part.37	356.92	place	enter	B2
Component.44	356.92	place	exit	M2
Component.45	356.92	place	enter	M2
Part.37	356.92	place	exit	B1
Component.43	356.92	place	enter	B3
Component.44	356.92	place	enter	M3
Component.33	356.92	place	exit	B3
Part.33	356.92	place	exit	B2
Part.32	356.92	place	enter	B4
Part.32	356.92	place	exit	M4
Part.20	359.43	place	enter	B6
Part.27	359.43	place	exit	M5
Part.20	359.43	place	exit	M6
Part.27	359.43	place	enter	B5
Part.21	359.4309	place	enter	M6
Part.28	359.4309	place	enter	M5
Part.21	359.4309	place	exit	B5
Part.28	359.4309	place	exit	B4
Part.20	360.43	place	exit	B6
Part.20	360.43	place	enter	M7
Part.19	360.4309	place	exit	M7
Component.44	366.92	place	exit	M3
Part.44	366.92	place	enter	M1
Component.45	366.92	place	exit	M2
Part.43	366.92	place	exit	M1
Part.34	366.92	place	enter	M4
Part.38	366.92	place	enter	B2
Component.44	366.92	place	enter	B3
Component.34	366.92	place	exit	B3
Part.34	366.92	place	exit	B2
Part.33	366.92	place	enter	B4
Part.33	366.92	place	exit	M4
Part.43	366.92	place	enter	B1
Part.38	366.92	place	exit	B1
Component.45	366.92	place	enter	M3
Component.46	366.92	place	enter	M2
Part.28	371.43	place	enter	B5
Part.28	371.43	place	exit	M5
Part.21	371.43	place	exit	M6
Part.21	371.43	place	enter	B6
Part.29	371.4309	place	exit	B4
Part.22	371.4309	place	enter	M6
Part.29	371.4309	place	enter	M5
Part.22	371.4309	place	exit	B5
Part.21	373.43	place	enter	M7
Part.21	373.43	place	exit	B6
Part.20	373.4309	place	exit	M7
Part.44	376.92	place	exit	M1
Component.47	376.92	place	enter	M2
Part.45	376.92	place	enter	M1
Component.35	376.92	place	exit	B3
Part.35	376.92	place	enter	M4
Component.46	376.92	place	exit	M2
Component.45	376.92	place	exit	M3
Part.39	376.92	place	exit	B1
Part.34	376.92	place	enter	B4
Part.35	376.92	place	exit	B2
Part.34	376.92	place	exit	M4
Component.45	376.92	place	enter	B3
Part.39	376.92	place	enter	B2
Part.44	376.92	place	enter	B1
Component.46	376.92	place	enter	M3
Part.29	383.43	place	enter	B5
Part.22	383.43	place	enter	B6
Part.29	383.43	place	exit	M5
Part.22	383.43	place	exit	M6
Part.23	383.4309	place	exit	B5
Part.30	383.4309	place	exit	B4
Part.30	383.4309	place	enter	M5
Part.23	383.4309	place	enter	M6
Part.22	386.43	place	exit	B6
Part.22	386.43	place	enter	M7
Part.21	386.4309	place	exit	M7
Component.46	386.92	place	exit	M3
Part.45	386.92	place	exit	M1
Component.48	386.92	place	enter	M2
Component.47	386.92	place	exit	M2
Part.36	386.92	place	enter	M4
Component.47	386.92	place	enter	M3
Part.46	386.92	place	enter	M1
Part.45	386.92	place	enter	B1
Part.35	386.92	place	exit	M4
Part.35	386.92	place	enter	B4
Part.36	386.92	place	exit	B2
Component.36	386.92	place	exit	B3
Component.46	386.92	place	enter	B3
Part.40	386.92	place	exit	B1
Part.40	386.92	place	enter	B2
Part.23	395.43	place	exit	M6
Part.23	395.43	place	enter	B6
Part.30	395.43	place	exit	M5
Part.30	395.43	place	enter	B5
Part.31	395.4309	place	exit	B4
Part.31	395.4309	place	enter	M5
Part.24	395.4309	place	exit	B5
Part.24	395.4309	place	enter	M6
Component.48	396.92	place	exit	M2
Part.46	396.92	place	enter	B1
Part.47	396.92	place	enter	M1
Component.48	396.92	place	enter	M3
Component.37	396.92	place	exit	B3
Component.47	396.92	place	exit	M3
Part.37	396.92	place	exit	B2
Part.41	396.92	place	exit	B1
Component.49	396.92	place	enter	M2
Part.41	396.92	place	enter	B2
Part.46	396.92	place	exit	M1
Component.47	396.92	place	enter	B3
Part.36	396.92	place	exit	M4
Part.36	396.92	place	enter	B4
Part.37	396.92	place	enter	M4
Part.23	399.43	place	exit	B6
Part.23	399.43	place	enter	M7
Part.22	399.4309	place	exit	M7
Part.48	406.92	place	enter	M1
Part.42	406.92	place	exit	B1
Component.48	406.92	place	exit	M3
Component.49	406.92	place	enter	M3
Part.37	406.92	place	exit	M4
Part.42	406.92	place	enter	B2
Component.48	406.92	place	enter	B3
Component.38	406.92	place	exit	B3
Part.38	406.92	place	enter	M4
Part.37	406.92	place	enter	B4
Part.47	406.92	place	exit	M1
Part.38	406.92	place	exit	B2
Part.47	406.92	place	enter	B1
Component.49	406.92	place	exit	M2
Component.50	406.92	place	enter	M2
Part.31	407.43	place	exit	M5
Part.24	407.43	place	enter	B6
Part.24	407.43	place	exit	M6
Part.31	407.43	place	enter	B5
Part.25	407.4309	place	exit	B5
Part.32	407.4309	place	enter	M5
Part.25	407.4309	place	enter	M6
Part.32	407.4309	place	exit	B4
Part.24	412.43	place	enter	M7
Part.24	412.43	place	exit	B6
Part.23	412.4309	place	exit	M7
Part.49	416.92	place	enter	M1
Component.51	416.92	place	enter	M2
Part.48	416.92	place	enter	B1
Component.50	416.92	place	exit	M2
Component.50	416.92	place	enter	M3
Part.43	416.92	place	exit	B1
Part.48	416.92	place	exit	M1
Part.39	416.92	place	enter	M4
Part.43	416.92	place	enter	B2
Part.38	416.92	place	exit	M4
Component.49	416.92	place	enter	B3
Component.39	416.92	place	exit	B3
Part.39	416.92	place	exit	B2
Component.49	416.92	place	exit	M3
Part.38	416.92	place	enter	B4
Part.32	419.43	place	enter	B5
Part.25	419.43	place	exit	M6
Part.32	419.43	place	exit	M5
Part.25	419.43	place	enter	B6
Part.33	419.4309	place	exit	B4
Part.26	419.4309	place	enter	M6
Part.26	419.4309	place	exit	B5
Part.33	419.4309	place	enter	M5
Part.25	425.43	place	enter	M7
Part.25	425.43	place	exit	B6
Part.24	425.4309	place	exit	M7
Part.50	426.92	place	enter	M1
Part.39	426.92	place	exit	M4
Component.50	426.92	place	exit	M3
Part.39	426.92	place	enter	B4
Part.40	426.92	place	enter	M4
Part.44	426.92	place	exit	B1
Part.40	426.92	place	exit	B2
Component.40	426.92	place	exit	B3
Component.51	426.92	place	exit	M2
Part.44	426.92	place	enter	B2
Component.50	426.92	place	enter	B3
Component.52	426.92	place	enter	M2
Part.49	426.92	place	enter	B1
Component.51	426.92	place	enter	M3
Part.49	426.92	place	exit	M1
Part.33	431.43	place	exit	M5
Part.26	431.43	place	exit	M6
Part.33	431.43	place	enter	B5
Part.26	431.43	place	enter	B6
Part.27	431.4309	place	exit	B5
Part.34	431.4309	place	enter	M5
Part.27	431.4309	place	enter	M6
Part.34	431.4309	place	exit	B4
Component.52	436.92	place	enter	M3
Part.50	436.92	place	exit	M1
Part.45	436.92	place	enter	B2
Component.53	436.92	place	enter	M2
Part.45	436.92	place	exit	B1
Component.52	436.92	place	exit	M2
Part.41	436.92	place	enter	M4
Component.51	436.92	place	enter	B3
Component.41	436.92	place	exit	B3
Part.50	436.92	place	enter	B1
Part.41	436.92	place	exit	B2
Part.51	436.92	place	enter	M1
Component.51	436.92	place	exit	M3
Part.40	436.92	place	enter	B4
Part.40	436.92	place	exit	M4
Part.26	438.43	place	exit	B6
Part.26	438.43	place	enter	M7
Part.25	438.4309	place	exit	M7
Part.34	443.43	place	exit	M5
Part.27	443.43	place	enter	B6
Part.34	443.43	place	enter	B5
Part.27	443.43	place	exit	M6
Part.35	443.4309	place	exit	B4
Part.28	443.4309	place	enter	M6
Part.28	443.4309	place	exit	B5
Part.35	443.4309	place	enter	M5
Part.42	446.92	place	exit	B2
Part.42	446.92	place	enter	M4
Part.41	446.92	place	enter	B4
Part.41	446.92	place	exit	M4
Component.54	446.92	place	enter	M2
Component.52	446.92	place	enter	B3
Part.46	446.92	place	enter	B2
Component.53	446.92	place	enter	M3
Part.51	446.92	place	enter	B1
Part.46	446.92	place	exit	B1
Part.52	446.92	place	enter	M1
Component.53	446.92	place	exit	M2
Component.52	446.92	place	exit	M3
Component.42	446.92	place	exit	B3
Part.51	446.92	place	exit	M1
Part.27	451.43	place	exit	B6
Part.27	451.43	place	enter	M7
Part.26	451.4309	place	exit	M7
Part.35	455.43	place	enter	B5
Part.28	455.43	place	exit	M6
Part.35	455.43	place	exit	M5
Part.28	455.43	place	enter	B6
Part.29	455.4309	place	enter	M6
Part.36	455.4309	place	enter	M5
Part.29	455.4309	place	exit	B5
Part.36	455.4309	place	exit	B4
Part.47	456.92	place	exit	B1
Component.53	456.92	place	exit	M3
Part.47	456.92	place	enter	B2
Component.53	456.92	place	enter	B3
Component.43	456.92	place	exit	B3
Part.42	456.92	place	exit	M4
Part.43	456.92	place	enter	M4
Part.42	456.92	place	enter	B4
Part.52	456.92	place	exit	M1
Component.54	456.92	place	exit	M2
Part.53	456.92	place	enter	M1
Part.52	456.92	place	enter	B1
Component.55	456.92	place	enter	M2
Part.43	456.92	place	exit	B2
Component.54	456.92	place	enter	M3
Part.28	464.43	place	enter	M7
Part.28	464.43	place	exit	B6
Part.27	464.4309	place	exit	M7
Component.44	466.92	place	exit	B3
Component.56	466.92	place	enter	M2
Component.54	466.92	place	enter	B3
Part.53	466.92	place	enter	B1
Part.48	466.92	place	enter	B2
Part.54	466.92	place	enter	M1
Component.55	466.92	place	exit	M2
Part.53	466.92	place	exit	M1
Part.43	466.92	place	exit	M4
Component.54	466.92	place	exit	M3
Part.43	466.92	place	enter	B4
Part.44	466.92	place	enter	M4
Part.48	466.92	place	exit	B1
Part.44	466.92	place	exit	B2
Component.55	466.92	place	enter	M3
Part.29	467.43	place	enter	B6
Part.29	467.43	place	exit	M6
Part.36	467.43	place	enter	B5
Part.36	467.43	place	exit	M5
Part.30	467.4309	place	enter	M6
Part.37	467.4309	place	exit	B4
Part.30	467.4309	place	exit	B5
Part.37	467.4309	place	enter	M5
Component.45	476.92	place	exit	B3
Part.45	476.92	place	exit	B2
Part.45	476.92	place	enter	M4
Part.44	476.92	place	enter	B4
Part.44	476.92	place	exit	M4
Part.49	476.92	place	enter	B2
Part.54	476.92	place	exit	M1
Component.55	476.92	place	exit	M3
Component.56	476.92	place	exit	M2
Component.55	476.92	place	enter	B3
Component.57	476.92	place	enter	M2
Component.56	476.92	place	enter	M3
Part.54	476.92	place	enter	B1
Part.49	476.92	place	exit	B1
Part.55	476.92	place	enter	M1
Part.29	477.43	place	exit	B6
Part.29	477.43	place	enter	M7
Part.28	477.4309	place	exit	M7
Part.37	479.43	place	exit	M5
Part.30	479.43	place	exit	M6
Part.30	479.43	place	enter	B6
Part.37	479.43	place	enter	B5
Part.31	479.4309	place	exit	B5
Part.31	479.4309	place	enter	M6
Part.38	479.4309	place	enter	M5
Part.38	479.4309	place	exit	B4
Component.58	486.92	place	enter	M2
Part.56	486.92	place	enter	M1
Component.56	486.92	place	exit	M3
Part.50	486.92	place	enter	B2
Part.46	486.92	place	enter	M4
Component.46	486.92	place	exit	B3
Part.46	486.92	place	exit	B2
Part.55	486.92	place	enter	B1
Part.45	486.92	place	enter	B4
Part.45	486.92	place	exit	M4
Component.57	486.92	place	enter	M3
Part.50	486.92	place	exit	B1
Part.55	486.92	place	exit	M1
Component.56	486.92	place	enter	B3
Component.57	486.92	place	exit	M2
Part.30	490.43	place	enter	M7
Part.30	490.43	place	exit	B6
Part.29	490.4309	place	exit	M7
Part.31	491.43	place	enter	B6
Part.31	491.43	place	exit	M6
Part.47	502.7587	place	enter	M4
Part.46	502.7587	place	enter	B4
Part.57	502.7587	place	enter	M1
Part.46	502.7587	place	exit	M4
Part.39	502.7587	place	exit	B4
Component.59	502.7587	place	enter	M2
Part.51	502.7587	place	exit	B1
Part.39	502.7587	place	enter	M5
Part.51	502.7587	place	enter	B2
Component.57	502.7587	place	enter	B3
Part.47	502.7587	place	exit	B2
Component.47	502.7587	place	exit	B3
Part.32	502.7587	place	enter	M6
Component.57	502.7587	place	exit	M3
Part.32	502.7587	place	exit	B5
Part.56	502.76	place	exit	M1
Part.56	502.76	place	enter	B1
Part.38	502.76	place	exit	M5
Component.58	502.76	place	exit	M2
Part.38	502.76	place	enter	B5
Component.58	502.76	place	enter	M3
Part.31	503.43	place	enter	M7
Part.31	503.43	place	exit	B6
Part.30	503.4309	place	exit	M7
Part.48	514.7587	place	exit	B2
Component.48	514.7587	place	exit	B3
Part.48	514.7587	place	enter	M4
Part.52	514.7587	place	enter	B2
Part.52	514.7587	place	exit	B1
Component.60	514.7587	place	enter	M2
Component.58	514.7587	place	enter	B3
Part.47	514.7587	place	enter	B4
Part.58	514.7587	place	enter	M1
Part.40	514.7587	place	exit	B4
Part.33	514.7587	place	exit	B5
Part.40	514.7587	place	enter	M5
Part.33	514.7587	place	enter	M6
Component.58	514.7587	place	exit	M3
Part.47	514.7587	place	exit	M4
Part.57	514.76	place	enter	B1
Part.39	514.76	place	exit	M5
Part.32	514.76	place	exit	M6
Part.32	514.76	place	enter	B6
Component.59	514.76	place	enter	M3
Part.39	514.76	place	enter	B5
Part.57	514.76	place	exit	M1
Component.59	514.76	place	exit	M2
Part.32	516.43	place	exit	B6
Part.32	516.43	place	enter	M7
Part.31	516.4309	place	exit	M7
Part.34	526.7587	place	exit	B5
Part.59	526.7587	place	enter	M1
Part.53	526.7587	place	exit	B1
Component.61	526.7587	place	enter	M2
Part.41	526.7587	place	enter	M5
Part.49	526.7587	place	enter	M4
Component.49	526.7587	place	exit	B3
Part.34	526.7587	place	enter	M6
Part.41	526.7587	place	exit	B4
Part.48	526.7587	place	exit	M4
Part.48	526.7587	place	enter	B4
Part.49	526.7587	place	exit	B2
Part.53	526.7587	place	enter	B2
Component.59	526.7587	place	enter	B3
Component.59	526.7587	place	exit	M3
Part.40	526.76	place	enter	B5
Part.33	526.76	place	enter	B6
Part.58	526.76	place	enter	B1
Part.40	526.76	place	exit	M5
Part.58	526.76	place	exit	M1
Component.60	526.76	place	exit	M2
Component.60	526.76	place	enter	M3
Part.33	526.76	place	exit	M6
Part.33	529.43	place	exit	B6
Part.33	529.43	place	enter	M7
Part.32	529.4309	place	exit	M7
Part.50	538.7587	place	exit	B2
Part.60	538.7587	place	enter	M1
Part.49	538.7587	place	exit	M4
Component.62	538.7587	place	enter	M2
Component.50	538.7587	place	exit	B3
Part.42	538.7587	place	exit	B4
Part.49	538.7587	place	enter	B4
Component.60	538.7587	place	enter	B3
Part.42	538.7587	place	enter	M5
Component.60	538.7587	place	exit	M3
Part.35	538.7587	place	enter	M6
Part.50	538.7587	place	enter	M4
Part.54	538.7587	place	exit	B1
Part.35	538.7587	place	exit	B5
Part.54	538.7587	place	enter	B2
Component.61	538.76	place	exit	M2
Part.41	538.76	place	exit	M5
Part.59	538.76	place	exit	M1
Part.34	538.76	place	enter	B6
Component.61	538.76	place	enter	M3
Part.34	538.76	place	exit	M6
Part.41	538.76	place	enter	B5
Part.59	538.76	place	enter	B1
Part.34	542.43	place	exit	B6
Part.34	542.43	place	enter	M7
Part.33	542.4309	place	exit	M7
Component.63	550.7587	place	enter	M2
Part.36	550.7587	place	exit	B5
Part.36	550.7587	place	enter	M6
Part.43	550.7587	place	enter	M5
Part.61	550.7587	place	enter	M1
Part.55	550.7587	place	enter	B2
Component.61	550.7587	place	enter	B3
Component.51	550.7587	place	exit	B3
Part.51	550.7587	place	enter	M4
Part.50	550.7587	place	enter	B4
Part.50	550.7587	place	exit	M4
Part.43	550.7587	place	exit	B4
Part.55	550.7587	place	exit	B1
Component.61	550.7587	place	exit	M3
Part.51	550.7587	place	exit	B2
Part.42	550.76	place	exit	M5
Part.60	550.76	place	exit	M1
Part.42	550.76	place	enter	B5
Part.60	550.76	place	enter	B1
Part.35	550.76	place	exit	M6
Part.35	550.76	place	enter	B6
Component.62	550.76	place	enter	M3
Component.62	550.76	place	exit	M2
Part.35	555.43	place	exit	B6
Part.35	555.43	place	enter	M7
Part.34	555.4309	place	exit	M7
Part.36	562.76	place	exit	M6
Part.36	562.76	place	enter	B6
Part.44	565.4959	place	exit	B4
Part.44	565.4959	place	enter	M5
Part.37	565.4959	place	exit	B5
Part.37	565.4959	place	enter	M6
Part.43	565.5	place	enter	B5
Part.43	565.5	place	exit	M5
Part.36	568.43	place	enter	M7
Part.36	568.43	place	exit	B6
Part.35	568.4309	place	exit	M7
Component.62	574.46	place	exit	M3
Part.51	574.46	place	exit	M4
Part.51	574.46	place	enter	B4
Part.52	574.46	place	enter	M4
Part.52	574.46	place	exit	B2
Component.63	574.46	place	enter	M3
Part.61	574.46	place	exit	M1
Component.64	574.46	place	enter	M2
Part.56	574.46	place	exit	B1
Part.61	574.46	place	enter	B1
Part.62	574.46	place	enter	M1
Component.63	574.46	place	exit	M2
Component.62	574.46	place	enter	B3
Part.56	574.46	place	enter	B2
Component.52	574.46	place	exit	B3
Part.37	577.5	place	exit	M6
Part.37	577.5	place	enter	B6
Part.44	581.21	place	exit	M5
Part.44	581.21	place	enter	B5
Part.45	581.2113	place	exit	B4
Part.38	581.2113	place	exit	B5
Part.38	581.2113	place	enter	M6
Part.45	581.2113	place	enter	M5
Part.37	581.43	place	enter	M7
Part.37	581.43	place	exit	B6
Part.36	581.4309	place	exit	M7
Component.65	584.46	place	enter	M2
Part.62	584.46	place	exit	M1
Component.64	584.46	place	exit	M2
Part.53	584.46	place	exit	B2
Component.64	584.46	place	enter	M3
Component.53	584.46	place	exit	B3
Part.62	584.46	place	enter	B1
Part.63	584.46	place	enter	M1
Part.57	584.46	place	exit	B1
Part.52	584.46	place	exit	M4
Part.52	584.46	place	enter	B4
Component.63	584.46	place	exit	M3
Part.57	584.46	place	enter	B2
Part.53	584.46	place	enter	M4
Component.63	584.46	place	enter	B3
Part.45	593.21	place	enter	B5
Part.38	593.21	place	exit	M6
Part.38	593.21	place	enter	B6
Part.45	593.21	place	exit	M5
Part.46	593.2113	place	enter	M5
Part.39	593.2113	place	enter	M6
Part.39	593.2113	place	exit	B5
Part.46	593.2113	place	exit	B4
Part.38	594.43	place	enter	M7
Part.38	594.43	place	exit	B6
Part.37	594.4309	place	exit	M7
Component.66	594.46	place	enter	M2
Component.64	594.46	place	enter	B3
Component.65	594.46	place	enter	M3
Part.63	594.46	place	exit	M1
Component.54	594.46	place	exit	B3
Part.54	594.46	place	exit	B2
Part.54	594.46	place	enter	M4
Part.53	594.46	place	enter	B4
Part.64	594.46	place	enter	M1
Part.58	594.46	place	exit	B1
Part.58	594.46	place	enter	B2
Part.63	594.46	place	enter	B1
Component.64	594.46	place	exit	M3
Part.53	594.46	place	exit	M4
Component.65	594.46	place	exit	M2
Part.64	605.21	place	enter	B1
Part.46	605.21	place	enter	B5
Part.39	605.21	place	enter	B6
Part.39	605.21	place	exit	M6
Component.66	605.21	place	enter	M3
Component.66	605.21	place	exit	M2
Part.64	605.21	place	exit	M1
Part.46	605.21	place	exit	M5
Component.55	605.2113	place	exit	B3
Component.67	605.2113	place	enter	M2
Part.59	605.2113	place	exit	B1
Part.65	605.2113	place	enter	M1
Part.40	605.2113	place	exit	B5
Component.65	605.2113	place	exit	M3
Part.47	605.2113	place	exit	B4
Component.65	605.2113	place	enter	B3
Part.40	605.2113	place	enter	M6
Part.55	605.2113	place	exit	B2
Part.55	605.2113	place	enter	M4
Part.54	605.2113	place	enter	B4
Part.54	605.2113	place	exit	M4
Part.59	605.2113	place	enter	B2
Part.47	605.2113	place	enter	M5
Part.39	607.43	place	enter	M7
Part.39	607.43	place	exit	B6
Part.38	607.4309	place	exit	M7
Part.47	617.21	place	enter	B5
Component.67	617.21	place	exit	M2
Part.65	617.21	place	exit	M1
Component.67	617.21	place	enter	M3
Part.40	617.21	place	exit	M6
Part.47	617.21	place	exit	M5
Part.65	617.21	place	enter	B1
Part.40	617.21	place	enter	B6
Part.41	617.2113	place	exit	B5
Component.66	617.2113	place	exit	M3
Part.41	617.2113	place	enter	M6
Part.60	617.2113	place	exit	B1
Part.60	617.2113	place	enter	B2
Component.66	617.2113	place	enter	B3
Part.66	617.2113	place	enter	M1
Part.48	617.2113	place	enter	M5
Part.48	617.2113	place	exit	B4
Component.56	617.2113	place	exit	B3
Part.55	617.2113	place	exit	M4
Part.56	617.2113	place	exit	B2
Part.56	617.2113	place	enter	M4
Part.55	617.2113	place	enter	B4
Component.68	617.2113	place	enter	M2
Part.39	624.9863	place	exit	M7
Part.40	624.99	place	enter	M7
Part.40	624.99	place	exit	B6
Part.48	629.21	place	exit	M5
Part.41	629.21	place	enter	B6
Part.48	629.21	place	enter	B5
Part.41	629.21	place	exit	M6
Part.42	629.2113	place	exit	B5
Part.42	629.2113	place	enter	M6
Part.49	629.2113	place	exit	B4
Part.49	629.2113	place	enter	M5
Part.40	637.9863	place	exit	M7
Part.41	637.99	place	enter	M7
Part.41	637.99	place	exit	B6
Part.42	641.21	place	exit	M6
Part.49	641.21	place	exit	M5
Part.49	641.21	place	enter	B5
Part.42	641.21	place	enter	B6
Part.50	641.2113	place	enter	M5
Part.43	641.2113	place	exit	B5
Part.43	641.2113	place	enter	M6
Part.50	641.2113	place	exit	B4
Part.56	650.227	place	exit	M4
Part.57	650.227	place	enter	M4
Component.69	650.227	place	enter	M2
Component.67	650.227	place	enter	B3
Part.56	650.227	place	enter	B4
Part.67	650.227	place	enter	M1
Component.57	650.227	place	exit	B3
Part.57	650.227	place	exit	B2
Part.61	650.227	place	enter	B2
Component.67	650.227	place	exit	M3
Part.61	650.227	place	exit	B1
Part.66	650.23	place	enter	B1
Component.68	650.23	place	exit	M2
Part.66	650.23	place	exit	M1
Component.68	650.23	place	enter	M3
Part.41	650.9863	place	exit	M7
Part.42	650.99	place	exit	B6
Part.42	650.99	place	enter	M7
Part.43	653.21	place	enter	B6
Part.43	653.21	place	exit	M6
Part.57	660.227	place	exit	M4
Part.57	660.227	place	enter	B4
Component.68	660.227	place	enter	B3
Part.58	660.227	place	exit	B2
Component.68	660.227	place	exit	M3
Part.62	660.227	place	exit	B1
Part.58	660.227	place	enter	M4
Component.70	660.227	place	enter	M2
Part.68	660.227	place	enter	M1
Part.62	660.227	place	enter	B2
Component.58	660.227	place	exit	B3
Part.67	660.23	place	exit	M1
Part.67	660.23	place	enter	B1
Component.69	660.23	place	exit	M2
Component.69	660.23	place	enter	M3
Part.51	663.8383	place	enter	M5
Part.44	663.8383	place	exit	B5
Part.51	663.8383	place	exit	B4
Part.44	663.8383	place	enter	M6
Part.50	663.84	place	exit	M5
Part.50	663.84	place	enter	B5
Part.42	663.9863	place	exit	M7
Part.43	663.99	place	exit	B6
Part.43	663.99	place	enter	M7
Component.59	670.227	place	exit	B3
Part.59	670.227	place	enter	M4
Part.59	670.227	place	exit	B2
Component.71	670.227	place	enter	M2
Part.69	670.227	place	enter	M1
Part.63	670.227	place	exit	B1
Part.58	670.227	place	exit	M4
Component.69	670.227	place	enter	B3
Part.63	670.227	place	enter	B2
Component.69	670.227	place	exit	M3
Part.58	670.227	place	enter	B4
Component.70	670.23	place	exit	M2
Component.70	670.23	place	enter	M3
Part.68	670.23	place	enter	B1
Part.68	670.23	place	exit	M1
Part.52	675.8383	place	enter	M5
Part.52	675.8383	place	exit	B4
Part.45	675.8383	place	enter	M6
Part.45	675.8383	place	exit	B5
Part.51	675.84	place	enter	B5
Part.51	675.84	place	exit	M5
Part.44	675.84	place	exit	M6
Part.44	675.84	place	enter	B6
Part.43	676.9863	place	exit	M7
Part.44	676.99	place	enter	M7
Part.44	676.99	place	exit	B6
Component.70	680.227	place	exit	M3
Part.64	680.227	place	enter	B2
Component.70	680.227	place	enter	B3
Component.60	680.227	place	exit	B3
Part.60	680.227	place	exit	B2
Part.60	680.227	place	enter	M4
Part.59	680.227	place	enter	B4
Part.59	680.227	place	exit	M4
Part.64	680.227	place	exit	B1
Part.70	680.227	place	enter	M1
Component.72	680.227	place	enter	M2
Component.71	680.23	place	exit	M2
Part.69	680.23	place	exit	M1
Part.69	680.23	place	enter	B1
Component.71	680.23	place	enter	M3
Part.53	687.8383	place	enter	M5
Part.53	687.8383	place	exit	B4
Part.46	687.8383	place	enter	M6
Part.46	687.8383	place	exit	B5
Part.45	687.84	place	exit	M6
Part.52	687.84	place	exit	M5
Part.45	687.84	place	enter	B6
Part.52	687.84	place	enter	B5
Part.44	689.9863	place	exit	M7
Part.45	689.99	place	exit	B6
Part.45	689.99	place	enter	M7
Part.70	696.28	place	exit	M1
Component.72	696.28	place	exit	M2
Component.72	696.28	place	enter	M3
Part.70	696.28	place	enter	B1
Component.71	696.2822	place	exit	M3
Part.65	696.2822	place	exit	B1
Part.65	696.2822	place	enter	B2
Component.71	696.2822	place	enter	B3
Component.61	696.2822	place	exit	B3
Part.71	696.2822	place	enter	M1
Component.73	696.2822	place	enter	M2
Part.61	696.2822	place	exit	B2
Part.61	696.2822	place	enter	M4
Part.60	696.2822	place	enter	B4
Part.60	696.2822	place	exit	M4
Part.54	699.8383	place	exit	B4
Part.47	699.8383	place	exit	B5
Part.47	699.8383	place	enter	M6
Part.54	699.8383	place	enter	M5
Part.46	699.84	place	exit	M6
Part.46	699.84	place	enter	B6
Part.53	699.84	place	exit	M5
Part.53	699.84	place	enter	B5
Part.45	702.9863	place	exit	M7
Part.46	702.99	place	enter	M7
Part.46	702.99	place	exit	B6
Component.73	706.28	place	enter	M3
Component.73	706.28	place	exit	M2
Part.71	706.28	place	exit	M1
Part.71	706.28	place	enter	B1
Part.62	706.2822	place	enter	M4
Component.72	706.2822	place	exit	M3
Part.62	706.2822	place	exit	B2
Component.62	706.2822	place	exit	B3
Part.61	706.2822	place	enter	B4
Part.66	706.2822	place	exit	B1
Component.72	706.2822	place	enter	B3
Part.61	706.2822	place	exit	M4
Part.72	706.2822	place	enter	M1
Part.66	706.2822	place	enter	B2
Component.74	706.2822	place	enter	M2
Part.55	711.8383	place	exit	B4
Part.48	711.8383	place	enter	M6
Part.48	711.8383	place	exit	B5
Part.55	711.8383	place	enter	M5
Part.47	711.84	place	exit	M6
Part.54	711.84	place	enter	B5
Part.54	711.84	place	exit	M5
Part.47	711.84	place	enter	B6
Part.46	715.9863	place	exit	M7
Part.47	715.99	place	exit	B6
Part.47	715.99	place	enter	M7
Part.72	716.28	place	exit	M1
Component.74	716.28	place	exit	M2
Part.72	716.28	place	enter	B1
Component.74	716.28	place	enter	M3
Part.62	716.2822	place	enter	B4
Component.73	716.2822	place	enter	B3
Part.62	716.2822	place	exit	M4
Part.63	716.2822	place	exit	B2
Part.73	716.2822	place	enter	M1
Part.67	716.2822	place	enter	B2
Component.75	716.2822	place	enter	M2
Part.67	716.2822	place	exit	B1
Component.63	716.2822	place	exit	B3
Part.63	716.2822	place	enter	M4
Component.73	716.2822	place	exit	M3
Part.56	723.8383	place	enter	M5
Part.49	723.8383	place	enter	M6
Part.56	723.8383	place	exit	B4
Part.49	723.8383	place	exit	B5
Part.48	723.84	place	exit	M6
Part.48	723.84	place	enter	B6
Part.55	723.84	place	exit	M5
Part.55	723.84	place	enter	B5
Component.75	726.28	place	exit	M2
Part.73	726.28	place	enter	B1
Component.75	726.28	place	enter	M3
Part.73	726.28	place	exit	M1
Component.74	726.2822	place	exit	M3
Component.74	726.2822	place	enter	B3
Part.68	726.2822	place	enter	B2
Part.64	726.2822	place	enter	M4
Component.64	726.2822	place	exit	B3
Part.68	726.2822	place	exit	B1
Part.63	726.2822	place	enter	B4
Component.76	726.2822	place	enter	M2
Part.63	726.2822	place	exit	M4
Part.64	726.2822	place	exit	B2
